Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,1/1/2014,12/31/2014,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2014,2014,ha,29451,I,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2015,2015,ha,26120,I,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2016,2016,ha,28190,E,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2017,2017,ha,4474,A,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2018,2018,ha,12321,A,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2019,2019,ha,12460,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2020,2020,ha,12526,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2021,2021,ha,5203,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2022,2022,ha,5352,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2023,2023,ha,5943,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,289,'01444,Sesame seed,5312,Area harvested,2024,2024,ha,8687,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1961,1961,kg/ha,390,E,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1962,1962,kg/ha,389.9,E,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1963,1963,kg/ha,389.8,E,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1964,1964,kg/ha,390,E,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1965,1965,kg/ha,389.5,E,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1966,1966,kg/ha,389.5,E,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1967,1967,kg/ha,400,E,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1968,1968,kg/ha,400,E,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1969,1969,kg/ha,400,E,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1970,1970,kg/ha,400,E,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1971,1971,kg/ha,402.3,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1972,1972,kg/ha,402.1,E,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1973,1973,kg/ha,400,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1974,1974,kg/ha,400,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1975,1975,kg/ha,407.7,E,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1976,1976,kg/ha,400,E,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1977,1977,kg/ha,406.3,E,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1978,1978,kg/ha,407,E,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1979,1979,kg/ha,410.5,E,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1980,1980,kg/ha,400,E,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1981,1981,kg/ha,396,E,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1982,1982,kg/ha,242.7,A,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1983,1983,kg/ha,300,E,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1984,1984,kg/ha,344.4,E,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1985,1985,kg/ha,359,E,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1986,1986,kg/ha,363.6,E,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1987,1987,kg/ha,375,E,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1988,1988,kg/ha,386.1,E,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1989,1989,kg/ha,392.2,E,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1990,1990,kg/ha,395.3,E,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1991,1991,kg/ha,391.3,E,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1992,1992,kg/ha,400,E,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1993,1993,kg/ha,428.6,E,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1994,1994,kg/ha,448.3,E,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1995,1995,kg/ha,428.6,E,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1996,1996,kg/ha,407.4,E,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1997,1997,kg/ha,428.6,E,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1998,1998,kg/ha,448.3,E,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,1999,1999,kg/ha,407.4,E,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2000,2000,kg/ha,384.6,E,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2001,2001,kg/ha,403.8,E,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2002,2002,kg/ha,401.3,E,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2003,2003,kg/ha,399.2,E,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2004,2004,kg/ha,397.2,E,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2005,2005,kg/ha,397.8,E,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2006,2006,kg/ha,412.7,E,
KEN,1/1/2007,12/31/2007,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2007,2007,kg/ha,414.2,E,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2008,2008,kg/ha,415.8,E,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2009,2009,kg/ha,417.4,E,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2010,2010,kg/ha,418.8,E,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2011,2011,kg/ha,419.9,E,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2012,2012,kg/ha,421.1,E,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2013,2013,kg/ha,420.7,E,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2014,2014,kg/ha,417.5,E,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2015,2015,kg/ha,417.1,E,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2016,2016,kg/ha,418.5,E,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2017,2017,kg/ha,888.2,A,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2018,2018,kg/ha,689.6,A,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2019,2019,kg/ha,855.4,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2020,2020,kg/ha,860.1,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2021,2021,kg/ha,546.8,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2022,2022,kg/ha,596.4,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2023,2023,kg/ha,642.8,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,289,'01444,Sesame seed,5412,Yield,2024,2024,kg/ha,691.3,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1961,1961,t,1829,A,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1962,1962,t,1626,A,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1963,1963,t,1524,A,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1964,1964,t,406,A,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1965,1965,t,1118,A,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1966,1966,t,1118,A,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1967,1967,t,3000,X,Unofficial figure
KEN,1/1/1968,12/31/1968,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1968,1968,t,3000,X,Unofficial figure
KEN,1/1/1969,12/31/1969,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1969,1969,t,3000,X,Unofficial figure
KEN,1/1/1970,12/31/1970,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1970,1970,t,3000,X,Unofficial figure
KEN,1/1/1971,12/31/1971,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1971,1971,t,3500,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1972,1972,t,3900,E,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1973,1973,t,4200,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1974,1974,t,4700,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1975,1975,t,5300,E,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1976,1976,t,6000,E,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1977,1977,t,6500,E,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1978,1978,t,7000,E,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1979,1979,t,7800,E,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1980,1980,t,8000,E,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1981,1981,t,8000,E,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1982,1982,t,1209,A,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1983,1983,t,6000,E,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1984,1984,t,6200,E,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1985,1985,t,7000,E,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1986,1986,t,7200,E,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1987,1987,t,7500,E,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1988,1988,t,7800,E,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1989,1989,t,8000,E,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1990,1990,t,8500,E,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1991,1991,t,9000,E,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1992,1992,t,10000,E,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1993,1993,t,12000,E,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1994,1994,t,13000,E,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1995,1995,t,12000,E,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1996,1996,t,11000,E,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1997,1997,t,12000,E,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1998,1998,t,13000,E,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,1999,1999,t,11000,E,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2000,2000,t,10000,E,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2001,2001,t,10156.38,I,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2002,2002,t,10000,A,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2003,2003,t,10000,A,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2004,2004,t,10000,A,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2005,2005,t,10000,A,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2006,2006,t,10294.65,I,
KEN,1/1/2007,12/31/2007,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2007,2007,t,10448.96,I,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2008,2008,t,10820.54,I,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2009,2009,t,11076.95,I,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2010,2010,t,11341.57,I,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2011,2011,t,11597.38,I,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2012,2012,t,12000,E,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2013,2013,t,12200,E,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2014,2014,t,12297.1,I,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2015,2015,t,10894.21,I,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2016,2016,t,11797.1,E,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2017,2017,t,3974,A,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2018,2018,t,8496,A,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2019,2019,t,10658,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2020,2020,t,10773,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2021,2021,t,2845,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2022,2022,t,3192,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2023,2023,t,3820,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,289,'01444,Sesame seed,5510,Production,2024,2024,t,6005,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1961,1961,An,4300000,E,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1962,1962,An,3842000,A,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1963,1963,An,3900000,E,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1964,1964,An,4039000,A,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1965,1965,An,4050000,E,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1966,1966,An,4100000,E,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1967,1967,An,4145000,A,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1968,1968,An,4200000,E,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1969,1969,An,4056000,A,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1970,1970,An,3900000,X,Unofficial figure
KEN,1/1/1971,12/31/1971,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1971,1971,An,3850000,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1972,1972,An,3750000,X,Unofficial figure
KEN,1/1/1973,12/31/1973,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1973,1973,An,3500000,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1974,1974,An,3200000,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1975,1975,An,2945000,A,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1976,1976,An,3060000,A,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1977,1977,An,3500000,A,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1978,1978,An,3980000,A,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1979,1979,An,4299000,A,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1980,1980,An,5000000,A,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1981,1981,An,6000000,A,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1982,1982,An,6300000,E,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1983,1983,An,6588200,A,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1984,1984,An,6419100,A,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1985,1985,An,7000000,X,Unofficial figure
KEN,1/1/1986,12/31/1986,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1986,1986,An,5932640,A,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1987,1987,An,5438750,A,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1988,1988,An,7635060,A,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1989,1989,An,9488410,A,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1990,1990,An,9049610,A,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1991,1991,An,9185350,A,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1992,1992,An,8800000,E,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1993,1993,An,8500000,E,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1994,1994,An,8131400,A,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1995,1995,An,8208000,A,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1996,1996,An,7657758,A,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1997,1997,An,7616194,A,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1998,1998,An,7043582,A,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,1999,1999,An,8521110,A,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2000,2000,An,7939500,A,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2001,2001,An,7609086,A,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2002,2002,An,9288633,A,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2003,2003,An,8157048,A,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2004,2004,An,10298464,A,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2005,2005,An,10033881,A,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2006,2006,An,8176848,A,
KEN,1/1/2007,12/31/2007,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2007,2007,An,16308120,A,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2008,2008,An,17135920,A,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2009,2009,An,17129606,A,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2010,2010,An,17562104,A,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2011,2011,An,17821600,A,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2012,2012,An,16115701,A,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2013,2013,An,16600911,A,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2014,2014,An,17275423,A,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2015,2015,An,16795198,A,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2016,2016,An,18983760,A,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2017,2017,An,18759072,A,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2018,2018,An,19485699,A,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2019,2019,An,27294639,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2020,2020,An,25345927,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2021,2021,An,24801605,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2022,2022,An,21333288,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2023,2023,An,23208541,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,976,'02122,Sheep,5111,Stocks,2024,2024,An,26214927,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1961,1961,t,386.82,I,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1962,1962,t,341.76,I,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1963,1963,t,351,I,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1964,1964,t,363.51,I,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1965,1965,t,355.8,I,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1966,1966,t,347.4,I,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1967,1967,t,367.35,I,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1968,1968,t,370.95,I,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1969,1969,t,356.16,I,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1970,1970,t,322.5,I,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1971,1971,t,315,I,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1972,1972,t,306,I,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1973,1973,t,300,I,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1974,1974,t,300,I,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,979,'21514,"Sheep fat, unrendered",5510,Production,1975,1975,t,390,I,
